item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	status
Kuwait eSIM 5GB 30Days	Kuwait eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW172Y2	KUWAIT-5GB-30D	70.99		2026-07-01 07:05:00 CEST		y	4			11				B0FR9M2TXP						8721438404582				AMAZON_EU	Active
Laos eSIM 20GB 30Days	Laos eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU8MXXH	LAOS-20GB-30D	150.99		2026-06-30 18:49:30 CEST		y	4			11				B0H6MBWGX1						8721438409310				AMAZON_EU	Active
Laos eSIM 5GB 30Days	Laos eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUIZZW1	LAOS-5GB-30D	70.99		2026-06-30 18:46:44 CEST		y	4			11				B0H6MBJN5B						8721438409303				AMAZON_EU	Active
Latvia eSIM 20GB 30Days	Latvia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW7TIHM	LATVIA-20GB-30D	65.99		2026-07-01 07:25:03 CEST		y	4			11				B0FR9SWN6V						8721438404681				AMAZON_EU	Active
Liberia eSIM 3GB 15Days	Liberia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVZR40I	LIBERIA-3GB-15D	90.99		2026-07-01 07:28:04 CEST		y	4			11				B0FR9H18JQ						8721438404711				AMAZON_EU	Active
Liberia eSIM 5GB 30Days	Liberia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVWMK1W	LIBERIA-5GB-30D	145.99		2026-07-01 07:31:10 CEST		y	4			11				B0FR9SJ1YH						8721438404728				AMAZON_EU	Active
Libya eSIM 20GB 30Days	Libya eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUH0PS2	LIBYA-20GB-30D	541.99		2026-06-30 18:59:04 CEST		y	4			11				B0H6MFWD2Y						8721438409341				AMAZON_EU	Active
Libya eSIM 5GB 30Days	Libya eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU5LHS9	LIBYA-5GB-30D	190.99		2026-06-30 18:55:48 CEST		y	4			11				B0H6M5PVSB						8721438409334				AMAZON_EU	Active
Liechtenstein eSIM 3GB 15Days	Liechtenstein eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVZZDPW	LIECHTENSTEIN-3GB-15D	35.99		2026-07-01 07:35:12 CEST		y	4			11				B0FR9S35ZH						8721438404742				AMAZON_EU	Active
Luxembourg eSIM 20GB 30Days	Luxembourg eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW50X02	LUXEMBOURG-20GB-30D	75.99		2026-07-01 07:56:16 CEST		y	4			11				B0FR8XXXZB						8721438404889				AMAZON_EU	Active
Luxembourg eSIM 5GB 30Days	Luxembourg eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW12SCY	LUXEMBOURG-5GB-30D	40.99		2026-07-01 07:53:09 CEST		y	4			11				B0FR9SB862						8721438404865				AMAZON_EU	Active
Macao eSIM 20GB 30Days	Macao eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWA5YBQ	MACAO-20GB-30D	65.99		2026-07-01 08:05:50 CEST		y	4			11				B0FR9CDBN2						8721438404957				AMAZON_EU	Active
Macao eSIM 3GB 15Days	Macao eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW5DEGZ	MACAO-3GB-15D	35.99		2026-07-01 07:59:47 CEST		y	4			11				B0FR9M485M						8721438404919				AMAZON_EU	Active
Macao eSIM 5GB 30Days	Macao eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW8JS81	MACAO-5GB-30D	40.99		2026-07-01 08:02:43 CEST		y	4			11				B0FR9L9624						8721438404933				AMAZON_EU	Active
Malawi eSIM 3GB 15Days	Malawi eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWBPNC7	MALAWI-3GB-15D	75.99		2026-07-01 08:12:52 CEST		y	4			11				B0FR9H3JDK						8721438405008				AMAZON_EU	Active
Malawi eSIM 5GB 30Days	Malawi eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW8RZT6	MALAWI-5GB-30D	120.99		2026-07-01 08:16:19 CEST		y	4			11				B0FR9GXY24						8721438405015				AMAZON_EU	Active
Malaysia eSIM 20GB 30Days	Malaysia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWDDF8V	MALAYSIA-20GB-30D	65.99		2026-07-01 08:27:57 CEST		y	4			11				B0FR9VMWYD						8721438405060				AMAZON_EU	Active
Malaysia eSIM 3GB 15Days	Malaysia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWBD33I	MALAYSIA-3GB-15D	35.99		2026-07-01 08:20:34 CEST		y	4			11				B0FR9H1Q65						8721438405039				AMAZON_EU	Active
Malaysia eSIM 5GB 30Days	Malaysia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HW9DD5C	MALAYSIA-5GB-30D	40.99		2026-07-01 08:24:16 CEST		y	4			11				B0FR9LDGX8						8721438405046				AMAZON_EU	Active
Martinique eSIM 5GB 30Days	Martinique eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU5TPT5	MARTINIQUE-5GB-30D	40.99		2026-06-30 19:14:56 CEST		y	4			11				B0H6MKCD1X						8721438409396				AMAZON_EU	Active
Mauritius eSIM 5GB 30Days	Mauritius eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HYE07CY	MAURITIUS-5GB-30D	75.99		2026-07-01 16:26:39 CEST		y	4			11				B0H2G2XMS3						8721438408399				AMAZON_EU	Active
Mayotte eSIM 20GB 30Days	Mayotte eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUHDIOG	MAYOTTE-20GB-30D	70.99		2026-06-30 19:27:47 CEST		y	4			11				B0H6M5L8MC						8721438409433				AMAZON_EU	Active
Mayotte eSIM 5GB 30Days	Mayotte eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUGVXW7	MAYOTTE-5GB-30D	40.99		2026-06-30 19:24:40 CEST		y	4			11				B0H6MD9C4Y						8721438409426				AMAZON_EU	Active
Morocco eSIM 20GB 30Days		0327H05Y8TD	MA_20_30	120.55		2026-03-27 09:24:06 CET		y	1			11				B0FR9M57DY						B0FR9M57DY				AMAZON_EU	Active
Morocco eSIM 3GB 15Days		0327H0SBP86	MA_3_15	29.29		2026-03-27 11:11:01 CET		y	1			11				B0FR9CFZQR						B0FR9CFZQR				AMAZON_EU	Active
Monaco eSIM 5GB 30Days	Monaco eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWDX1LZ	MONACO-5GB-30D	366.99		2026-07-01 09:08:46 CEST		y	4			11				B0FR9H1H4M						8721438405329				AMAZON_EU	Active
Montserrat eSIM 20GB 30Days	Montserrat eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUGP6VQ	MONTSERRAT-20GB-30D	406.99		2026-06-30 19:37:55 CEST		y	4			11				B0H6MG87HK						8721438409464				AMAZON_EU	Active
Morocco eSIM 20GB 30Days	Morocco eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWGU1WX	MOROCCO-20GB-30D	115.99		2026-07-01 09:27:55 CEST		y	4			11				B0FR9M57DY						8721438405428				AMAZON_EU	Active
Morocco eSIM 3GB 15Days	Morocco eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWMFQ16	MOROCCO-3GB-15D	40.99		2026-07-01 09:20:34 CEST		y	4			11				B0FR9CFZQR						8721438405381				AMAZON_EU	Active
Mozambique eSIM 20GB 30Days	Mozambique eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWH2ZTK	MOZAMBIQUE-20GB-30D	326.99		2026-07-01 09:35:47 CEST		y	4			11				B0FR9CFLS7						8721438405480				AMAZON_EU	Active
Malaysia eSIM 20GB 30Days		0327H1BZWKH	MY_20_30	65.4		2026-03-27 13:04:03 CET		y	1			11				B0FR9VMWYD						B0FR9VMWYD				AMAZON_EU	Active
Malaysia eSIM 3GB 15Days		0327H17WMCC	MY_3_15	18.84		2026-03-27 13:33:37 CET		y	1			11				B0FR9H1Q65						B0FR9H1Q65				AMAZON_EU	Active
Malaysia eSIM 5GB 30Days		0327H0DP92A	MY_5_30	29.3		2026-03-27 09:49:58 CET		y	1			11				B0FR9LDGX8						B0FR9LDGX8				AMAZON_EU	Active
Netherlands eSIM 20GB 30Days	Netherlands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWHMLHM	NETHERLANDS-20GB-30D	70.99		2026-07-01 09:51:13 CEST		y	4			11				B0FR9NG7LB						8721438405565				AMAZON_EU	Active
Netherlands eSIM 3GB 15Days	Netherlands eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWKPD13	NETHERLANDS-3GB-15D	35.99		2026-07-01 09:43:52 CEST		y	4			11				B0FRB5GNM2						8721438405527				AMAZON_EU	Active
Netherlands eSIM 5GB 30Days	Netherlands eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWQS04T	NETHERLANDS-5GB-30D	40.99		2026-07-01 09:47:32 CEST		y	4			11				B0FR9NHP7Q						8721438405541				AMAZON_EU	Active
New Zealand eSIM 5GB 30Days	New Zealand eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWSP5MT	NEW-ZEALAND-5GB-30D	50.99		2026-07-01 09:58:12 CEST		y	4			11				B0FR9NHFWQ						8721438405602				AMAZON_EU	Active
Nigeria eSIM 3GB 15Days	Nigeria eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HWO8XO9	NIGERIA-3GB-15D	60.99		2026-07-01 10:13:39 CEST		y	4			11				B0FR9X17QY						8721438405732				AMAZON_EU	Active
Netherlands eSIM 20GB 30Days		0325HSG1HX6	NL_20_30	79.9		2026-03-25 11:21:53 CET		y	1			11				B0FR9NG7LB						B0FR9NG7LB				AMAZON_EU	Active
Netherlands eSIM 3GB 15Days		0325HSDHK83	NL_3_15	18.84		2026-03-25 10:08:00 CET		y	1			11				B0FRB5GNM2						B0FRB5GNM2				AMAZON_EU	Active
Netherlands eSIM 5GB 30Days		0327H162WZX	NL_5_30	16.19		2026-03-27 13:08:54 CET		y	1			11				B0FR9NHP7Q						B0FR9NHP7Q				AMAZON_EU	Active
Oman eSIM 20GB 30Days	Oman eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HWQYCJK	OMAN-20GB-30D	140.99		2026-07-01 10:45:15 CEST		y	4			11				B0FRB4R3FK						8721438405992				AMAZON_EU	Active
Pakistan eSIM 20GB 30Days	Pakistan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HX14D67	PAKISTAN-20GB-30D	95.99		2026-07-01 10:56:48 CEST		y	4			11				B0FRB691X8						8721438406050				AMAZON_EU	Active
Pakistan eSIM 5GB 30Days	Pakistan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HX2GCA7	PAKISTAN-5GB-30D	45.99		2026-07-01 10:53:09 CEST		y	4			11				B0FRB48QKZ						8721438406036				AMAZON_EU	Active
Paraguay eSIM 3GB 15Days	Paraguay eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HX0NBWA	PARAGUAY-3GB-15D	60.99		2026-07-01 11:05:19 CEST		y	4			11				B0FRB3V7CS						8721438406098				AMAZON_EU	Active
Philippines eSIM 20GB 30Days	Philippines eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HX5FICZ	PHILIPPINES-20GB-30D	100.99		2026-07-01 11:16:57 CEST		y	4			11				B0FRB4K2D4						8721438406173				AMAZON_EU	Active
Philippines eSIM 3GB 15Days	Philippines eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HX02N5F	PHILIPPINES-3GB-15D	35.99		2026-07-01 11:09:35 CEST		y	4			11				B0FRB1GVXK						8721438406142				AMAZON_EU	Active
Philippines eSIM 5GB 30Days	Philippines eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HWYEYDM	PHILIPPINES-5GB-30D	45.99		2026-07-01 11:13:16 CEST		y	4			11				B0FRB4VCKG						8721438406159				AMAZON_EU	Active
Philippines eSIM 20GB 30Days		0327H0OUKO5	PH_20_30	141.23		2026-03-27 10:41:27 CET		y	1			11				B0FRB4K2D4						B0FRB4K2D4				AMAZON_EU	Active
Philippines eSIM 3GB 15Days		0327H1B4SY5	PH_3_15	34.46		2026-03-27 14:20:11 CET		y	1			11				B0FRB1GVXK						B0FRB1GVXK				AMAZON_EU	Active
Philippines eSIM 5GB 30Days		0327H0SH3E6	PH_5_30	50.34		2026-03-27 11:44:43 CET		y	1			11				B0FRB4VCKG						B0FRB4VCKG				AMAZON_EU	Active
Poland eSIM 20GB 30Days		0325HS7USMF	PL_20_30	65.42		2026-03-25 10:00:48 CET		y	1			11				B0FRB5HSK7						B0FRB5HSK7				AMAZON_EU	Active
Poland eSIM 3GB 15Days		0327H0B8W0B	PL_3_15	18.84		2026-03-27 09:29:24 CET		y	1			11				B0FRB4JVKR						B0FRB4JVKR				AMAZON_EU	Active
Poland eSIM 5GB 30Days		0327H1DM9AY	PL_5_30	10.97		2026-03-27 14:21:57 CET		y	1			11				B0FRBDPQ9J						B0FRBDPQ9J				AMAZON_EU	Active
Poland eSIM 20GB 30Days	Poland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HX6O4JC	POLAND-20GB-30D	65.99		2026-07-01 11:28:33 CEST		y	4			11				B0FRB5HSK7						8721438406289				AMAZON_EU	Active
Poland eSIM 3GB 15Days	Poland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HX32Y4E	POLAND-3GB-15D	35.99		2026-07-01 11:21:12 CEST		y	4			11				B0FRB4JVKR						8721438406258				AMAZON_EU	Active
Poland eSIM 5GB 30Days	Poland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HX43V40	POLAND-5GB-30D	40.99		2026-07-01 11:24:52 CEST		y	4			11				B0FRBDPQ9J						8721438406272				AMAZON_EU	Active
Portugal eSIM 20GB 30Days	Portugal eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HXBDBXR	PORTUGAL-20GB-30D	65.99		2026-07-01 11:40:10 CEST		y	4			11				B0FRB354KV						8721438406357				AMAZON_EU	Active
Portugal eSIM 3GB 15Days	Portugal eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HX3LOT1	PORTUGAL-3GB-15D	35.99		2026-07-01 11:32:49 CEST		y	4			11				B0FRB4314T						8721438406319				AMAZON_EU	Active
Portugal eSIM 5GB 30Days	Portugal eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HX6EVVU	PORTUGAL-5GB-30D	40.99		2026-07-01 11:36:29 CEST		y	4			11				B0FRB4X799						8721438406333				AMAZON_EU	Active
Portugal eSIM 20GB 30Days		0325HRZ4G7L	PT_20_30	80.21		2026-03-25 09:16:52 CET		y	1			11				B0FRB354KV						B0FRB354KV				AMAZON_EU	Active
Portugal eSIM 3GB 15Days		0327H0USX2W	PT_3_15	18.84		2026-03-27 11:53:55 CET		y	1			11				B0FRB4314T						B0FRB4314T				AMAZON_EU	Active
Portugal eSIM 5GB 30Days		0325HSTLIBN	PT_5_30	16.14		2026-03-25 13:13:25 CET		y	1			11				B0FRB4X799						B0FRB4X799				AMAZON_EU	Active
Puerto Rico eSIM 3GB 15Days	Puerto Rico eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HXEB0LI	PUERTO-RICO-3GB-15D	55.99		2026-07-01 11:44:26 CEST		y	4			11				B0FRB5MSF1						8721438406388				AMAZON_EU	Active
Puerto Rico eSIM 5GB 30Days	Puerto Rico eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HX7BAY1	PUERTO-RICO-5GB-30D	60.99		2026-07-01 11:48:07 CEST		y	4			11				B0FR9WMX9V						8721438406395				AMAZON_EU	Active
Qatar eSIM 20GB 30Days	Qatar eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HXK9MIQ	QATAR-20GB-30D	135.99		2026-07-01 11:59:42 CEST		y	4			11				B0FR9X3QGM						8721438406449				AMAZON_EU	Active
Qatar eSIM 5GB 30Days	Qatar eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HXKZ3WW	QATAR-5GB-30D	75.99		2026-07-01 11:56:02 CEST		y	4			11				B0FR9X5KB1						8721438406432				AMAZON_EU	Active
Republic of the Congo eSIM 20GB 30Days	Republic of the Congo eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUKISK1	REPUBLIC-OF-THE-CONGO-20GB-30D	331.99		2026-06-30 19:47:41 CEST		y	4			11				B0H6MJ756Y						8721438409495				AMAZON_EU	Active
Republic of the Congo eSIM 3GB 15Days	Republic of the Congo eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU906X6	REPUBLIC-OF-THE-CONGO-3GB-15D	95.99		2026-06-30 19:41:16 CEST		y	4			11				B0H6MM6DKT						8721438409471				AMAZON_EU	Active
Republic of the Congo eSIM 5GB 30Days	Republic of the Congo eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUIW1AV	REPUBLIC-OF-THE-CONGO-5GB-30D	145.99		2026-06-30 19:44:23 CEST		y	4			11				B0H6MBXD3B						8721438409488				AMAZON_EU	Active
Romania eSIM 3GB 15Days	Romania eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUJV31C	ROMANIA-3GB-15D	6.99		2026-06-30 19:51:02 CEST		y	4			11				B0H6MKQH2C						8721438409501				AMAZON_EU	Active
Rwanda eSIM 20GB 30Days	Rwanda eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUNF1AX	RWANDA-20GB-30D	421.99		2026-06-30 20:16:50 CEST		y	4			11				B0H6M66BWN						8721438409587				AMAZON_EU	Active
Rwanda eSIM 3GB 15Days	Rwanda eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUIGZNC	RWANDA-3GB-15D	105.99		2026-06-30 20:10:34 CEST		y	4			11				B0H6MK2ZBQ						8721438409563				AMAZON_EU	Active
Rwanda eSIM 5GB 30Days	Rwanda eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUCBHX9	RWANDA-5GB-30D	140.99		2026-06-30 20:13:32 CEST		y	4			11				B0H6MJZHP1						8721438409570				AMAZON_EU	Active
Saint Barthelemy eSIM 20GB 30Days	Saint Barthelemy eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUNJE9K	SAINT-BARTHELEMY-20GB-30D	70.99		2026-06-30 20:26:26 CEST		y	4			11				B0H6MJHHNB						8721438409617				AMAZON_EU	Active
Saint Barthelemy eSIM 3GB 15Days	Saint Barthelemy eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUFIS3Y	SAINT-BARTHELEMY-3GB-15D	35.99		2026-06-30 20:20:11 CEST		y	4			11				B0H6MDMD63						8721438409594				AMAZON_EU	Active
Saint Barthelemy eSIM 5GB 30Days	Saint Barthelemy eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUNMCF9	SAINT-BARTHELEMY-5GB-30D	40.99		2026-06-30 20:23:39 CEST		y	4			11				B0H6MBS246						8721438409600				AMAZON_EU	Active
Saint Lucia eSIM 20GB 30Days	Saint Lucia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUJIZAU	SAINT-LUCIA-20GB-30D	446.99		2026-06-30 20:45:13 CEST		y	4			11				B0H6MDX8DY						8721438409679				AMAZON_EU	Active
Saint Lucia eSIM 3GB 15Days	Saint Lucia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUMDX5O	SAINT-LUCIA-3GB-15D	125.99		2026-06-30 20:39:21 CEST		y	4			11				B0H6M7Y1CD						8721438409655				AMAZON_EU	Active
Saint Vincent and the Grenadines eSIM 3GB 15Days	Saint Vincent and the Grenadines eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUL86K3	SAINT-VINCENT-AND-THE-GRENADINES-3GB-15D	150.99		2026-06-30 20:58:40 CEST		y	4			11				B0H6MF3FWZ						8721438409716				AMAZON_EU	Active
Samoa eSIM 20GB 30Days	Samoa eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUQACZY	SAMOA-20GB-30D	1269.99		2026-06-30 21:15:44 CEST		y	4			11				B0H6MJQDSM						8721438409761				AMAZON_EU	Active
Samoa eSIM 5GB 30Days	Samoa eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HULN9FN	SAMOA-5GB-30D	346.99		2026-06-30 21:12:47 CEST		y	4			11				B0H6MFFZH1						8721438409754				AMAZON_EU	Active
Senegal eSIM 3GB 15Days	Senegal eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HXHJHXB	SENEGAL-3GB-15D	70.99		2026-07-01 12:23:31 CEST		y	4			11				B0FRB4HX92						8721438406562				AMAZON_EU	Active
Senegal eSIM 5GB 30Days	Senegal eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HXO9592	SENEGAL-5GB-30D	80.99		2026-07-01 12:27:12 CEST		y	4			11				B0FRB68H77						8721438406579				AMAZON_EU	Active
Singapore eSIM 20GB 30Days		0327H1FM174	SG_20_30	70.59		2026-03-27 14:45:28 CET		y	1			11				B0FRB256K8						B0FRB256K8				AMAZON_EU	Active
Singapore eSIM 5GB 30Days		0327H0LGNYZ	SG_5_30	34.59		2026-03-27 11:08:31 CET		y	1			11				B0FR9X3Y3R						B0FR9X3Y3R				AMAZON_EU	Active
Sierra Leone eSIM 20GB 30Days	Sierra Leone eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HURJJS7	SIERRA-LEONE-20GB-30D	406.99		2026-06-30 21:35:26 CEST		y	4			11				B0H6ML1JW1						8721438409822				AMAZON_EU	Active
Singapore eSIM 20GB 30Days	Singapore eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HXJ4KWJ	SINGAPORE-20GB-30D	65.99		2026-07-01 12:50:54 CEST		y	4			11				B0FRB256K8						8721438406692				AMAZON_EU	Active
Singapore eSIM 5GB 30Days	Singapore eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HXIOKN1	SINGAPORE-5GB-30D	40.99		2026-07-01 12:47:13 CEST		y	4			11				B0FR9X3Y3R						8721438406678				AMAZON_EU	Active
Slovakia eSIM 20GB 30Days	Slovakia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HXIL7YV	SLOVAKIA-20GB-30D	65.99		2026-07-01 13:02:04 CEST		y	4			11				B0FRB14YYC						8721438406807				AMAZON_EU	Active
Slovakia eSIM 3GB 15Days	Slovakia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HXNRE8L	SLOVAKIA-3GB-15D	35.99		2026-07-01 12:54:58 CEST		y	4			11				B0FR9XC4BW						8721438406760				AMAZON_EU	Active
Slovenia eSIM 20GB 30Days	Slovenia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HXPGBYX	SLOVENIA-20GB-30D	65.99		2026-07-01 13:13:38 CEST		y	4			11				B0FR9X15V2						8721438406876				AMAZON_EU	Active
Senegal eSIM 3GB 15Days		0325HSTH9C0	SN_3_15	120.6		2026-03-25 12:36:34 CET		y	1			11				B0FRB4HX92						B0FRB4HX92				AMAZON_EU	Active
Senegal eSIM 5GB 30Days		0325HSTQAIL	SN_5_30	182.29		2026-03-25 13:15:26 CET		y	1			11				B0FRB68H77						B0FRB68H77				AMAZON_EU	Active
South Korea eSIM 3GB 15Days	South Korea eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HXJRA1J	SOUTH-KOREA-3GB-15D	6.99		2026-07-01 13:26:26 CEST		y	4			11				B0FRC4RTDF						8721438406982				AMAZON_EU	Active
Spain eSIM 3GB 15Days	Spain eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HXMW22R	SPAIN-3GB-15D	35.99		2026-07-01 13:38:05 CEST		y	4			11				B0FRCDHTZ7						8721438407095				AMAZON_EU	Active
Spain eSIM 5GB 30Days	Spain eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HXJWNUP	SPAIN-5GB-30D	40.99		2026-07-01 13:41:46 CEST		y	4			11				B0FRBQCLZN						8721438407118				AMAZON_EU	Active
Sudan eSIM 3GB 15Days	Sudan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HXQ42YZ	SUDAN-3GB-15D	95.99		2026-07-01 14:01:20 CEST		y	4			11				B0FRCKTXNQ						8721438407316				AMAZON_EU	Active
Sudan eSIM 5GB 30Days	Sudan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HXSW6U8	SUDAN-5GB-30D	130.99		2026-07-01 14:04:39 CEST		y	4			11				B0FRC799N3						8721438407323				AMAZON_EU	Active
Suriname eSIM 20GB 30Days	Suriname eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUQLWKC	SURINAME-20GB-30D	321.99		2026-06-30 21:45:19 CEST		y	4			11				B0H6MNKY5H						8721438409853				AMAZON_EU	Active
Suriname eSIM 3GB 15Days	Suriname eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUQXHNC	SURINAME-3GB-15D	85.99		2026-06-30 21:39:07 CEST		y	4			11				B0H6MLWJMY						8721438409839				AMAZON_EU	Active
Tajikistan eSIM 20GB 30Days	Tajikistan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUTX9CX	TAJIKISTAN-20GB-30D	180.99		2026-06-30 21:55:24 CEST		y	4			11				B0H6M85C77						8721438409884				AMAZON_EU	Active
Tajikistan eSIM 5GB 30Days	Tajikistan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUQ3GHN	TAJIKISTAN-5GB-30D	70.99		2026-06-30 21:52:28 CEST		y	4			11				B0H6MFYMXZ						8721438409877				AMAZON_EU	Active
Trinidad and Tobago eSIM 20GB 30Days	Trinidad and Tobago eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUSJROH	TRINIDAD-AND-TOBAGO-20GB-30D	416.99		2026-06-30 22:05:49 CEST		y	4			11				B0H6MF31VP						8721438409914				AMAZON_EU	Active
Trinidad and Tobago eSIM 3GB 15Days	Trinidad and Tobago eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HURP0DP	TRINIDAD-AND-TOBAGO-3GB-15D	95.99		2026-06-30 21:59:05 CEST		y	4			11				B0H6MJTHXK						8721438409891				AMAZON_EU	Active
Trinidad and Tobago eSIM 5GB 30Days	Trinidad and Tobago eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUPBNOZ	TRINIDAD-AND-TOBAGO-5GB-30D	145.99		2026-06-30 22:02:22 CEST		y	4			11				B0H6MJTHY9						8721438409907				AMAZON_EU	Active
Turks and Caicos Islands eSIM 20GB 30Days	Turks and Caicos Islands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUTMIGW	TURKS-AND-CAICOS-ISLANDS-20GB-30D	391.99		2026-06-30 22:15:13 CEST		y	4			11				B0H6MLBGX7						8721438409945				AMAZON_EU	Active
Uruguay eSIM 3GB 15Days	Uruguay eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HYCHKW7	URUGUAY-3GB-15D	75.99		2026-07-01 15:47:02 CEST		y	4			11				B0FRB7LHGN						8721438408191				AMAZON_EU	Active
Stany Zjednoczone eSIM 3 GB 15 dni | Pay As You Go Data SIM | Łatwa konfiguracja | USA Travel SIM dla turystów i biznesu | Prędkości 3G/4G		0325HSG9LU3	US_3_15	32.83		2026-03-25 11:23:19 CET		y	1			11				B0FRCFXK3V						B0FRCFXK3V				AMAZON_EU	Active
