item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	status
Fiji eSIM 5GB 30Days	Fiji eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU7153F	FIJI-5GB-30D	14.99		2026-06-30 16:49:28 CEST		y	4			11				B0H6MJ7GS6						8721438408948				AMAZON_EU	Active
Finland eSIM 3GB 15Days	Finland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV9F7GN	FINLAND-3GB-15D	8.99		2026-07-01 02:56:09 CEST		y	4			11				B0FR9GSND6						8721438402533				AMAZON_EU	Active
Finland eSIM 5GB 30Days	Finland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HV7IA5V	FINLAND-5GB-30D	9.99		2026-07-01 02:59:36 CEST		y	4			11				B0FR9SB3BJ						8721438402557				AMAZON_EU	Active
France eSIM 20GB 30Days	France eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV4GWF4	FRANCE-20GB-30D	15.99		2026-07-01 03:11:00 CEST		y	4			11				B0FR9GPMC5						8721438402632				AMAZON_EU	Active
France eSIM 3GB 15Days	France eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV7M550	FRANCE-3GB-15D	8.99		2026-07-01 03:03:30 CEST		y	4			11				B0FR9C5ZB6						8721438402595				AMAZON_EU	Active
France eSIM 5GB 30Days	France eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVAI8CM	FRANCE-5GB-30D	9.99		2026-07-01 03:07:20 CEST		y	4			11				B0FR9LMDW5						8721438402618				AMAZON_EU	Active
French Guiana eSIM 20GB 30Days	French Guiana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUAJ6R7	FRENCH-GUIANA-20GB-30D	17.99		2026-06-30 17:01:50 CEST		y	4			11				B0H6MDNXJJ						8721438408986				AMAZON_EU	Active
French Guiana eSIM 3GB 15Days	French Guiana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU9KIBJ	FRENCH-GUIANA-3GB-15D	8.99		2026-06-30 16:55:26 CEST		y	4			11				B0H6MFD6Z3						8721438408962				AMAZON_EU	Active
French Guiana eSIM 5GB 30Days	French Guiana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU3PXGH	FRENCH-GUIANA-5GB-30D	9.99		2026-06-30 16:58:53 CEST		y	4			11				B0H6MGC352						8721438408979				AMAZON_EU	Active
French Polynesia eSIM 20GB 30Days	French Polynesia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUA4UTP	FRENCH-POLYNESIA-20GB-30D	242.99		2026-06-30 17:11:36 CEST		y	4			11				B0H6M59GH9						8721438409013				AMAZON_EU	Active
French Polynesia eSIM 3GB 15Days	French Polynesia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU351RC	FRENCH-POLYNESIA-3GB-15D	47.99		2026-06-30 17:05:02 CEST		y	4			11				B0H6MF6GHP						8721438408993				AMAZON_EU	Active
French Polynesia eSIM 5GB 30Days	French Polynesia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU6YPL6	FRENCH-POLYNESIA-5GB-30D	66.99		2026-06-30 17:08:08 CEST		y	4			11				B0H6MD2GXY						8721438409006				AMAZON_EU	Active
France eSIM 20GB 30Days		0325HR7547T	FR_20_30	22.71		2026-03-25 06:17:32 CET		y	1			11				B0FR9GPMC5						B0FR9GPMC5				AMAZON_EU	Active
France eSIM 3GB 15Days		0325HR89S8G	FR_3_15	8.36		2026-03-25 06:07:48 CET		y	1			11				B0FR9C5ZB6						B0FR9C5ZB6				AMAZON_EU	Active
France eSIM 5GB 30Days		0412HUK5VS3	FR_5_30	10.66		2026-04-12 13:27:28 CEST		y	1			11				B0FR9LMDW5						B0FR9LMDW5				AMAZON_EU	Active
Gabon eSIM 3GB 15Days	Gabon eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVB45JL	GABON-3GB-15D	17.99		2026-07-01 03:14:22 CEST		y	4			11				B0FR9GPX9T						8721438402700				AMAZON_EU	Active
Gambia eSIM 3GB 15Days	Gambia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HY1QDFD	GAMBIA-3GB-15D	35.99		2026-07-01 16:13:41 CEST		y	4			11				B0H2FTMBBQ						8721438408368				AMAZON_EU	Active
Gambia eSIM 5GB 30Days	Gambia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HYCVNFT	GAMBIA-5GB-30D	57.99		2026-07-01 16:17:32 CEST		y	4			11				B0H2FQ3QJ9						8721438408375				AMAZON_EU	Active
Georgia eSIM 20GB 30Days	Georgia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV9C69K	GEORGIA-20GB-30D	25.99		2026-07-01 03:21:20 CEST		y	4			11				B0FR9C73NK						8721438402748				AMAZON_EU	Active
Georgia eSIM 3GB 15Days	Georgia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVCIBYC	GEORGIA-3GB-15D	9.99		2026-07-01 03:18:03 CEST		y	4			11				B0FR9KMX2N						8721438402724				AMAZON_EU	Active
Germany eSIM 20GB 30Days	Germany eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVE8ETH	GERMANY-20GB-30D	15.99		2026-07-01 03:32:52 CEST		y	4			11				B0GSZP9H94						8721438402809				AMAZON_EU	Active
Germany eSIM 3GB 15Days	Germany eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV7SI35	GERMANY-3GB-15D	8.99		2026-07-01 03:25:21 CEST		y	4			11				B0GSZBMLKV						8721438402762				AMAZON_EU	Active
Germany eSIM 5GB 30Days	Germany eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVDD7KI	GERMANY-5GB-30D	9.99		2026-07-01 03:29:13 CEST		y	4			11				B0GSZDYWLZ						8721438402786				AMAZON_EU	Active
Ghana eSIM 20GB 30Days	Ghana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUANVVL	GHANA-20GB-30D	40.99		2026-06-30 17:21:20 CEST		y	4			11				B0H6M9CG3G						8721438409044				AMAZON_EU	Active
Ghana eSIM 3GB 15Days	Ghana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU7LVHW	GHANA-3GB-15D	12.99		2026-06-30 17:15:06 CEST		y	4			11				B0H6M7CH6H						8721438409020				AMAZON_EU	Active
Ghana eSIM 5GB 30Days	Ghana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU6C2YW	GHANA-5GB-30D	14.99		2026-06-30 17:18:13 CEST		y	4			11				B0H6MD48NZ						8721438409037				AMAZON_EU	Active
Gibraltar eSIM 3GB 15Days	Gibraltar eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV4QFME	GIBRALTAR-3GB-15D	8.99		2026-07-01 03:36:13 CEST		y	4			11				B0FR8XSPMC						8721438402878				AMAZON_EU	Active
Greece eSIM 20GB 30Days	Greece eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVFONOB	GREECE-20GB-30D	17.99		2026-07-01 03:51:52 CEST		y	4			11				B0FR9KJGBG						8721438403080				AMAZON_EU	Active
Greece eSIM 3GB 15Days	Greece eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVAYOR3	GREECE-3GB-15D	8.99		2026-07-01 03:44:20 CEST		y	4			11				B0FR9L85F6						8721438403042				AMAZON_EU	Active
Greece eSIM 5GB 30Days	Greece eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVH2EUI	GREECE-5GB-30D	9.99		2026-07-01 03:48:11 CEST		y	4			11				B0FR9C7SMF						8721438403066				AMAZON_EU	Active
Greenland eSIM 20GB 30Days	Greenland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU6OBEF	GREENLAND-20GB-30D	113.99		2026-06-30 17:31:26 CEST		y	4			11				B0H6MBT3TW						8721438409075				AMAZON_EU	Active
Greenland eSIM 3GB 15Days	Greenland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU7GY5Z	GREENLAND-3GB-15D	28.99		2026-06-30 17:24:52 CEST		y	4			11				B0H6MLNBK2						8721438409051				AMAZON_EU	Active
Greenland eSIM 5GB 30Days	Greenland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU7C5UF	GREENLAND-5GB-30D	37.99		2026-06-30 17:28:09 CEST		y	4			11				B0H6MFMLK9						8721438409068				AMAZON_EU	Active
Grenada eSIM 20GB 30Days	Grenada eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUJC0PD	GRENADA-20GB-30D	103.99		2026-06-30 17:41:32 CEST		y	4			11				B0H6MGRF37						8721438409105				AMAZON_EU	Active
Grenada eSIM 3GB 15Days	Grenada eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUAB4ME	GRENADA-3GB-15D	29.99		2026-06-30 17:34:57 CEST		y	4			11				B0H6M8K37V						8721438409082				AMAZON_EU	Active
Grenada eSIM 5GB 30Days	Grenada eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUCXBZA	GRENADA-5GB-30D	38.99		2026-06-30 17:38:15 CEST		y	4			11				B0H6MLJR6Z						8721438409099				AMAZON_EU	Active
Greece eSIM 20GB 30Days		0325HS3CUOI	GR_20_30	19.24		2026-03-25 09:33:05 CET		y	1			11				B0FR9KJGBG						B0FR9KJGBG				AMAZON_EU	Active
Greece eSIM 3GB 15Days		0325HS92JTF	GR_3_15	6.04		2026-03-25 10:39:53 CET		y	1			11				B0FR9L85F6						B0FR9L85F6				AMAZON_EU	Active
Greece eSIM 5GB 30Days		0327H121HAI	GR_5_30	5.46		2026-03-27 12:48:38 CET		y	1			11				B0FR9C7SMF						B0FR9C7SMF				AMAZON_EU	Active
Guadeloupe eSIM 20GB 30Days	Guadeloupe eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVH5UTQ	GUADELOUPE-20GB-30D	17.99		2026-07-01 03:59:01 CEST		y	4			11				B0FR8XTBF6						8721438403127				AMAZON_EU	Active
Guadeloupe eSIM 3GB 15Days	Guadeloupe eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVFN0BC	GUADELOUPE-3GB-15D	8.99		2026-07-01 03:55:34 CEST		y	4			11				B0FR9TMVWK						8721438403110				AMAZON_EU	Active
Guam eSIM 20GB 30Days	Guam eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVHLLNX	GUAM-20GB-30D	58.99		2026-07-01 04:08:55 CEST		y	4			11				B0FR9C7MGP						8721438403189				AMAZON_EU	Active
Guam eSIM 3GB 15Days	Guam eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVGFX68	GUAM-3GB-15D	17.99		2026-07-01 04:02:01 CEST		y	4			11				B0FR9GVSSF						8721438403141				AMAZON_EU	Active
Guam eSIM 5GB 30Days	Guam eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVFUISC	GUAM-5GB-30D	19.99		2026-07-01 04:05:29 CEST		y	4			11				B0FR9SVP8Y						8721438403165				AMAZON_EU	Active
Guatemala eSIM 3GB 15Days	Guatemala eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVGRJO8	GUATEMALA-3GB-15D	16.99		2026-07-01 04:12:58 CEST		y	4			11				B0FR9VC6VD						8721438403202				AMAZON_EU	Active
Guernsey eSIM 20GB 30Days	Guernsey eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVHV9JS	GUERNSEY-20GB-30D	47.99		2026-07-01 04:23:19 CEST		y	4			11				B0FR9LYWWY						8721438403257				AMAZON_EU	Active
Guernsey eSIM 3GB 15Days	Guernsey eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVHK95S	GUERNSEY-3GB-15D	14.99		2026-07-01 04:16:44 CEST		y	4			11				B0FR9SMWDN						8721438403226				AMAZON_EU	Active
Guernsey eSIM 5GB 30Days	Guernsey eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVH1E6I	GUERNSEY-5GB-30D	21.99		2026-07-01 04:20:01 CEST		y	4			11				B0FR9C5PXR						8721438403240				AMAZON_EU	Active
Guinea eSIM 20GB 30Days	Guinea eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU4KDAZ	GUINEA-20GB-30D	82.99		2026-06-30 17:50:55 CEST		y	4			11				B0H6M7VHYP						8721438409136				AMAZON_EU	Active
Guinea eSIM 3GB 15Days	Guinea eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUAYBG1	GUINEA-3GB-15D	21.99		2026-06-30 17:45:04 CEST		y	4			11				B0H6MGZTF1						8721438409112				AMAZON_EU	Active
Guinea eSIM 5GB 30Days	Guinea eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUDJP7T	GUINEA-5GB-30D	33.99		2026-06-30 17:48:20 CEST		y	4			11				B0H6MFTVX6						8721438409129				AMAZON_EU	Active
Guinea-Bissau eSIM 20GB 30Days	Guinea-Bissau eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUAUW3B	GUINEA-BISSAU-20GB-30D	81.99		2026-06-30 18:00:38 CEST		y	4			11				B0H6MF1JJS						8721438409167				AMAZON_EU	Active
Guinea-Bissau eSIM 3GB 15Days	Guinea-Bissau eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU80J1I	GUINEA-BISSAU-3GB-15D	20.99		2026-06-30 17:53:55 CEST		y	4			11				B0H6MG6X8D						8721438409143				AMAZON_EU	Active
Guinea-Bissau eSIM 5GB 30Days	Guinea-Bissau eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU8456W	GUINEA-BISSAU-5GB-30D	33.99		2026-06-30 17:57:22 CEST		y	4			11				B0H6MCJ4Y9						8721438409150				AMAZON_EU	Active
Guyana eSIM 20GB 30Days	Guyana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU84UBV	GUYANA-20GB-30D	91.99		2026-06-30 18:10:22 CEST		y	4			11				B0H6MD1PB7						8721438409198				AMAZON_EU	Active
Guyana eSIM 3GB 15Days	Guyana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUB70TN	GUYANA-3GB-15D	21.99		2026-06-30 18:04:08 CEST		y	4			11				B0H6MCG586						8721438409174				AMAZON_EU	Active
Guyana eSIM 5GB 30Days	Guyana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUK9BYA	GUYANA-5GB-30D	32.99		2026-06-30 18:07:36 CEST		y	4			11				B0H6MB3FHF						8721438409181				AMAZON_EU	Active
Haiti eSIM 20GB 30Days	Haiti eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUGMHR8	HAITI-20GB-30D	149.99		2026-06-30 18:20:28 CEST		y	4			11				B0H6MBNF3Y						8721438409228				AMAZON_EU	Active
Haiti eSIM 3GB 15Days	Haiti eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUFSUVY	HAITI-3GB-15D	29.99		2026-06-30 18:14:14 CEST		y	4			11				B0H6M9YTL4						8721438409204				AMAZON_EU	Active
Haiti eSIM 5GB 30Days	Haiti eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUBC5ED	HAITI-5GB-30D	48.99		2026-06-30 18:17:52 CEST		y	4			11				B0H6MDHPCV						8721438409211				AMAZON_EU	Active
Hongkong eSIM 20 GB 30 dagen | Pay As You Go Data SIM | Eenvoudige installatie | Reis-simkaart voor toeristen en bedrijven | 3G/4G/5G-snelheden		0327H164ZNA	HK_20_30	17.61		2026-03-27 13:00:54 CET		y	1			11				B0FR9GXZ6F						B0FR9GXZ6F				AMAZON_EU	Active
Hong Kong eSIM 3GB 15Days		0325HSXPWIA	HK_3_15	6.05		2026-03-25 13:23:48 CET		y	1			11				B0FR9CC6Q8						B0FR9CC6Q8				AMAZON_EU	Active
Hong Kong eSIM 5GB 30Days		0325HSIVVGC	HK_5_30	2.57		2026-03-25 10:54:05 CET		y	1			11				B0FR9GXYYL						B0FR9GXYYL				AMAZON_EU	Active
Honduras eSIM 3GB 15Days	Honduras eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVJJYOY	HONDURAS-3GB-15D	14.99		2026-07-01 04:27:11 CEST		y	4			11				B0FR9ZYV5G						8721438403356				AMAZON_EU	Active
Hong Kong eSIM 3GB 15Days	Hong Kong eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVKIKHE	HONG-KONG-3GB-15D	8.99		2026-07-01 04:31:24 CEST		y	4			11				B0FR9CC6Q8						8721438403370				AMAZON_EU	Active
Hong Kong eSIM 5GB 30Days	Hong Kong eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVJNON4	HONG-KONG-5GB-30D	9.99		2026-07-01 04:35:13 CEST		y	4			11				B0FR9GXYYL						8721438403394				AMAZON_EU	Active
Hungary eSIM 20GB 30Days	Hungary eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVMV9E5	HUNGARY-20GB-30D	15.99		2026-07-01 04:48:26 CEST		y	4			11				B0FR9ZVYYQ						8721438403523				AMAZON_EU	Active
Hungary eSIM 3GB 15Days	Hungary eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVMM20L	HUNGARY-3GB-15D	8.99		2026-07-01 04:41:43 CEST		y	4			11				B0FR9C9JVW						8721438403486				AMAZON_EU	Active
Hungary eSIM 5GB 30Days	Hungary eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVKFWYI	HUNGARY-5GB-30D	9.99		2026-07-01 04:45:10 CEST		y	4			11				B0FR9GY3R5						8721438403509				AMAZON_EU	Active
Iceland eSIM 20GB 30Days	Iceland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVNAPI8	ICELAND-20GB-30D	17.99		2026-07-01 04:58:31 CEST		y	4			11				B0FR9GX6LF						8721438403592				AMAZON_EU	Active
Iceland eSIM 3GB 15Days	Iceland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVLH5GB	ICELAND-3GB-15D	8.99		2026-07-01 04:51:47 CEST		y	4			11				B0FR9TBBK1						8721438403554				AMAZON_EU	Active
Iceland eSIM 5GB 30Days	Iceland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVNG6TH	ICELAND-5GB-30D	9.99		2026-07-01 04:55:24 CEST		y	4			11				B0FR9ZWQBD						8721438403578				AMAZON_EU	Active
Indonesia eSIM 20GB 30Days		0327H1KIHMA	ID_20_30	16.46		2026-03-27 15:25:59 CET		y	1			11				B0FR9QXRDQ						B0FR9QXRDQ				AMAZON_EU	Active
Indonesia eSIM 3GB 15Days		0327H0DDJ53	ID_3_15	6.04		2026-03-27 09:45:38 CET		y	1			11				B0FR9T6QPZ						B0FR9T6QPZ				AMAZON_EU	Active
Indonesia eSIM 5GB 30Days		0327H0E0KCG	ID_5_30	4.31		2026-03-27 09:31:49 CET		y	1			11				B0FR8XW5DR						B0FR8XW5DR				AMAZON_EU	Active
Ireland eSIM 20GB 30Days		0327H0IIVPO	IE_20_30	17.61		2026-03-27 11:06:10 CET		y	1			11				B0FR9SZG2Z						B0FR9SZG2Z				AMAZON_EU	Active
Ireland eSIM 3GB 15Days		0327H0FXI2Z	IE_3_15	6.04		2026-03-27 09:44:24 CET		y	1			11				B0FR8XV57F						B0FR8XV57F				AMAZON_EU	Active
Ireland eSIM 5GB 30Days		0325HT36E6Z	IE_5_30	5.46		2026-03-25 13:57:34 CET		y	1			11				B0FR9GYKQL						B0FR9GYKQL				AMAZON_EU	Active
India eSIM 20GB 30Days	India eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVMZ3JW	INDIA-20GB-30D	42.99		2026-07-01 05:09:01 CEST		y	4			11				B0FR9DYMHX						8721438403653				AMAZON_EU	Active
India eSIM 3GB 15Days	India eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVMHYMG	INDIA-3GB-15D	14.99		2026-07-01 05:02:23 CEST		y	4			11				B0FR9ZM116						8721438403622				AMAZON_EU	Active
India eSIM 5GB 30Days	India eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVN1K75	INDIA-5GB-30D	15.99		2026-07-01 05:06:16 CEST		y	4			11				B0FR9GXWN9						8721438403639				AMAZON_EU	Active
Indonesia eSIM 20GB 30Days	Indonesia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVUDDMZ	INDONESIA-20GB-30D	15.99		2026-07-01 05:21:35 CEST		y	4			11				B0FR9QXRDQ						8721438403745				AMAZON_EU	Active
Indonesia eSIM 3GB 15Days	Indonesia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVOCT7F	INDONESIA-3GB-15D	8.99		2026-07-01 05:14:02 CEST		y	4			11				B0FR9T6QPZ						8721438403707				AMAZON_EU	Active
Indonesia eSIM 5GB 30Days	Indonesia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVTWGZG	INDONESIA-5GB-30D	9.99		2026-07-01 05:17:54 CEST		y	4			11				B0FR8XW5DR						8721438403721				AMAZON_EU	Active
India eSIM 20GB 30Days		0325HRAVV0D	IN_20_30	40.69		2026-03-25 06:13:58 CET		y	1			11				B0FR9DYMHX						B0FR9DYMHX				AMAZON_EU	Active
India eSIM 3GB 15Days		0327H193L32	IN_3_15	11.8		2026-03-27 13:18:43 CET		y	1			11				B0FR9ZM116						B0FR9ZM116				AMAZON_EU	Active
India eSIM 5GB 30Days		0325HS5GG2Q	IN_5_30	16.46		2026-03-25 09:48:27 CET		y	1			11				B0FR9GXWN9						B0FR9GXWN9				AMAZON_EU	Active
Iraq eSIM 3GB 15Days	Iraq eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU4W711	IRAQ-3GB-15D	10.99		2026-06-30 18:24:00 CEST		y	4			11				B0H6MGX6P7						8721438409235				AMAZON_EU	Active
Ireland eSIM 20GB 30Days	Ireland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVRQB8E	IRELAND-20GB-30D	17.99		2026-07-01 05:33:15 CEST		y	4			11				B0FR9SZG2Z						8721438403905				AMAZON_EU	Active
Ireland eSIM 3GB 15Days	Ireland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVY3998	IRELAND-3GB-15D	8.99		2026-07-01 05:25:41 CEST		y	4			11				B0FR8XV57F						8721438403868				AMAZON_EU	Active
Ireland eSIM 5GB 30Days	Ireland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVRL4VW	IRELAND-5GB-30D	9.99		2026-07-01 05:29:35 CEST		y	4			11				B0FR9GYKQL						8721438403882				AMAZON_EU	Active
Isle of Man eSIM 20GB 30Days	Isle of Man eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVXAUI7	ISLE-OF-MAN-20GB-30D	23.99		2026-07-01 05:44:03 CEST		y	4			11				B0FR9CB5LK						8721438403974				AMAZON_EU	Active
Isle of Man eSIM 3GB 15Days	Isle of Man eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVRGN4U	ISLE-OF-MAN-3GB-15D	9.99		2026-07-01 05:37:08 CEST		y	4			11				B0FR9LZ7RL						8721438403943				AMAZON_EU	Active
Isle of Man eSIM 5GB 30Days	Isle of Man eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVY9I43	ISLE-OF-MAN-5GB-30D	11.99		2026-07-01 05:40:36 CEST		y	4			11				B0FR9M27XY						8721438403967				AMAZON_EU	Active
Israel eSIM 20GB 30Days	Israel eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVY22EI	ISRAEL-20GB-30D	29.99		2026-07-01 05:54:40 CEST		y	4			11				B0FR9K8SQ1						8721438404032				AMAZON_EU	Active
Israel eSIM 3GB 15Days	Israel eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW1MNCA	ISRAEL-3GB-15D	9.99		2026-07-01 05:48:05 CEST		y	4			11				B0FR9M11H1						8721438403998				AMAZON_EU	Active
Israel eSIM 5GB 30Days	Israel eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVRQ9BG	ISRAEL-5GB-30D	11.99		2026-07-01 05:51:22 CEST		y	4			11				B0FR8XVZZM						8721438404018				AMAZON_EU	Active
Italy eSIM 20GB 30Days	Italy eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW3NII4	ITALY-20GB-30D	15.99		2026-07-01 06:06:19 CEST		y	4			11				B0FR9RNZV2						8721438404148				AMAZON_EU	Active
Italy eSIM 3GB 15Days	Italy eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVSLALD	ITALY-3GB-15D	8.99		2026-07-01 05:58:44 CEST		y	4			11				B0FR9GXZ18						8721438404100				AMAZON_EU	Active
Italy eSIM 5GB 30Days	Italy eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVPDX0Z	ITALY-5GB-30D	9.99		2026-07-01 06:02:39 CEST		y	4			11				B0FR9ZR2TH						8721438404124				AMAZON_EU	Active
Italy eSIM 20GB 30Days		0325HSJ19MG	IT_20_30	16.46		2026-03-25 11:01:14 CET		y	1			11				B0FR9RNZV2						B0FR9RNZV2				AMAZON_EU	Active
Italy eSIM 3GB 15Days		0325HS84ALQ	IT_3_15	6.05		2026-03-25 10:04:58 CET		y	1			11				B0FR9GXZ18						B0FR9GXZ18				AMAZON_EU	Active
Italy eSIM 5GB 30Days		0325HSBNBFW	IT_5_30	4.31		2026-03-25 10:40:39 CET		y	1			11				B0FR9ZR2TH						B0FR9ZR2TH				AMAZON_EU	Active
Jamaica eSIM 20GB 30Days	Jamaica eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUELZQ9	JAMAICA-20GB-30D	87.99		2026-06-30 18:39:25 CEST		y	4			11				B0H6MF52ZZ						8721438409280				AMAZON_EU	Active
Jamaica eSIM 3GB 15Days	Jamaica eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUN7KPJ	JAMAICA-3GB-15D	24.99		2026-06-30 18:33:23 CEST		y	4			11				B0H6MF3PNQ						8721438409266				AMAZON_EU	Active
Jamaica eSIM 5GB 30Days	Jamaica eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUEPB26	JAMAICA-5GB-30D	31.99		2026-06-30 18:36:40 CEST		y	4			11				B0H6MJQCMF						8721438409273				AMAZON_EU	Active
Japan eSIM 20GB 30Days	Japan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVVOPG4	JAPAN-20GB-30D	15.99		2026-07-01 06:17:56 CEST		y	4			11				B0FR9RZKRB						8721438404254				AMAZON_EU	Active
Japan eSIM 3GB 15Days	Japan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVPOOQQ	JAPAN-3GB-15D	8.99		2026-07-01 06:10:23 CEST		y	4			11				B0FR9LVZVQ						8721438404216				AMAZON_EU	Active
Japan eSIM 5GB 30Days	Japan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVSTI40	JAPAN-5GB-30D	9.99		2026-07-01 06:14:15 CEST		y	4			11				B0FR9TLXXH						8721438404230				AMAZON_EU	Active
Jersey eSIM 20GB 30Days	Jersey eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVSW63X	JERSEY-20GB-30D	15.99		2026-07-01 06:28:34 CEST		y	4			11				B0FR9CBQDH						8721438404377				AMAZON_EU	Active
