item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Costa de Marfil eSIM 3GB 15Days	Cote d'Ivoire eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HVBC760	COTE-D-IVOIRE-3GB-15D	24.99		01/07/2026 01:31:09 MEST		y	4			11				B0FR9HW9DJ						8721438401789				AMAZON_EU	Migrated Template	Active		
Costa de Marfil eSIM 5GB 30Days	Cote d'Ivoire eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUXKVN8	COTE-D-IVOIRE-5GB-30D	31.99		01/07/2026 01:35:00 MEST		y	4			11				B0FR9V5LYJ						8721438401796				AMAZON_EU	Migrated Template	Active		
Croacia eSIM 20GB 30Days	Croatia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HV9FYCM	CROATIA-20GB-30D	17.99		01/07/2026 01:44:45 MEST		y	4			11				B0FR9TYCSL						8721438401857				AMAZON_EU	Migrated Template	Active		
Croacia eSIM 3GB 15Days	Croatia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV9Y3SD	CROATIA-3GB-15D	8.99		01/07/2026 01:38:49 MEST		y	4			11				B0FR9GDKT1						8721438401819				AMAZON_EU	Migrated Template	Active		
Croacia eSIM 5GB 30Days	Croatia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV6PBME	CROATIA-5GB-30D	9.99		01/07/2026 01:42:00 MEST		y	4			11				B0FR9BVV58						8721438401833				AMAZON_EU	Migrated Template	Active		
Curazao eSIM 20GB 30Days	Curacao eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU2I1VR	CURACAO-20GB-30D	79.99		30/06/2026 16:12:20 MEST		y	4			11				B0H6MF51WH						8721438408832				AMAZON_EU	Migrated Template	Active		
Curazao eSIM 3GB 15Days	Curacao eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU0H0OH	CURACAO-3GB-15D	22.99		30/06/2026 16:05:41 MEST		y	4			11				B0H6M81JPM						8721438408818				AMAZON_EU	Migrated Template	Active		
Curazao eSIM 5GB 30Days	Curacao eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTX7A3C	CURACAO-5GB-30D	29.99		30/06/2026 16:09:14 MEST		y	4			11				B0H6MGZLBC						8721438408825				AMAZON_EU	Migrated Template	Active		
Chipre eSIM 3GB 15Days	Cyprus eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV3T3CP	CYPRUS-3GB-15D	8.99		01/07/2026 01:47:51 MEST		y	4			11				B0FR8XJWWG						8721438401888				AMAZON_EU	Migrated Template	Active		
Chipre eSIM 5GB 30Days	Cyprus eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV71FB5	CYPRUS-5GB-30D	9.99		01/07/2026 01:51:11 MEST		y	4			11				B0FR8XHWZV						8721438401901				AMAZON_EU	Migrated Template	Active		
República Checa eSIM 20GB 30Days	Czech Republic eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV62Z3D	CZECH-REPUBLIC-20GB-30D	17.99		01/07/2026 02:00:55 MEST		y	4			11				B0FR9SVN9H						8721438401987				AMAZON_EU	Migrated Template	Active		
República Checa eSIM 3GB 15Days	Czech Republic eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV0ZCBP	CZECH-REPUBLIC-3GB-15D	8.99		01/07/2026 01:54:39 MEST		y	4			11				B0FR9SB2Q3						8721438401949				AMAZON_EU	Migrated Template	Active		
República Checa eSIM 5GB 30Days	Czech Republic eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV6PDQU	CZECH-REPUBLIC-5GB-30D	9.99		01/07/2026 01:58:00 MEST		y	4			11				B0FR9BY2LF						8721438401963				AMAZON_EU	Migrated Template	Active		
República Democrática del Congo eSIM 3GB 15Days	Democratic Republic of the Congo eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU0X93I	DEMOCRATIC-REPUBLIC-OF-THE-CONGO-3GB-15D	14.99		30/06/2026 16:15:48 MEST		y	4			11				B0H6LZL22Y						8721438408849				AMAZON_EU	Migrated Template	Active		
República Democrática del Congo eSIM 5GB 30Days	Democratic Republic of the Congo eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU19UKQ	DEMOCRATIC-REPUBLIC-OF-THE-CONGO-5GB-30D	22.99		30/06/2026 16:19:20 MEST		y	4			11				B0H6M6L8Z8						8721438408856				AMAZON_EU	Migrated Template	Active		
Dinamarca eSIM 20GB 30Days	Denmark eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV40B7Z	DENMARK-20GB-30D	15.99		01/07/2026 02:10:40 MEST		y	4			11				B0FR9QPF45						8721438402052				AMAZON_EU	Migrated Template	Active		
Dinamarca eSIM 3GB 15Days	Denmark eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HUXVB18	DENMARK-3GB-15D	8.99		01/07/2026 02:04:23 MEST		y	4			11				B0FR9GSNP4						8721438402014				AMAZON_EU	Migrated Template	Active		
Dinamarca eSIM 5GB 30Days	Denmark eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HV7XSIV	DENMARK-5GB-30D	9.99		01/07/2026 02:07:44 MEST		y	4			11				B0FR8XQYR4						8721438402038				AMAZON_EU	Migrated Template	Active		
Dominica eSIM 20GB 30Days	Dominica eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU29XIT	DOMINICA-20GB-30D	87.99		30/06/2026 16:32:59 MEST		y	4			11				B0H6MK8XTJ						8721438408894				AMAZON_EU	Migrated Template	Active		
Dominica eSIM 3GB 15Days	Dominica eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU6DWZ1	DOMINICA-3GB-15D	24.99		30/06/2026 16:26:31 MEST		y	4			11				B0H6M9H54M						8721438408870				AMAZON_EU	Migrated Template	Active		
Dominica eSIM 5GB 30Days	Dominica eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU0PXBF	DOMINICA-5GB-30D	32.99		30/06/2026 16:29:52 MEST		y	4			11				B0H6M5HR32						8721438408887				AMAZON_EU	Migrated Template	Active		
República Dominicana eSIM 20GB 30Days	Dominican Republic eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HUY4U1V	DOMINICAN-REPUBLIC-20GB-30D	39.99		01/07/2026 02:20:03 MEST		y	4			11				B0FR9C6DJF						8721438402106				AMAZON_EU	Migrated Template	Active		
República Dominicana eSIM 3GB 15Days	Dominican Republic eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV72WX2	DOMINICAN-REPUBLIC-3GB-15D	12.99		01/07/2026 02:14:07 MEST		y	4			11				B0FR9GSKZF						8721438402083				AMAZON_EU	Migrated Template	Active		
República Dominicana eSIM 5GB 30Days	Dominican Republic eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HV9DPRA	DOMINICAN-REPUBLIC-5GB-30D	15.99		01/07/2026 02:17:07 MEST		y	4			11				B0FR9GQKCM						8721438402090				AMAZON_EU	Migrated Template	Active		
República Democrática del Congo eSIM 20GB 30Days	Democratic Republic of the Congo eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU1B5RW	DRC-20GB-30D	59.99		30/06/2026 16:22:58 MEST		y	4			11				B0H6MZWFM7						8721438408863				AMAZON_EU	Migrated Template	Active		
Ecuador eSIM 3GB 15Days	Ecuador eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HUY439M	ECUADOR-3GB-15D	14.99		01/07/2026 02:22:58 MEST		y	4			11				B0FR9RM6MP						8721438402120				AMAZON_EU	Migrated Template	Active		
Egipto eSIM 20GB 30Days	Egypt eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV9SRF7	EGYPT-20GB-30D	29.99		01/07/2026 02:33:21 MEST		y	4			11				B0FR9GQBGL						8721438402182				AMAZON_EU	Migrated Template	Active		
Egipto eSIM 3GB 15Days	Egypt eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV7ANKP	EGYPT-3GB-15D	10.99		01/07/2026 02:27:13 MEST		y	4			11				B0FR9C784N						8721438402144				AMAZON_EU	Migrated Template	Active		
Egipto eSIM 5GB 30Days	Egypt eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HUY6PMP	EGYPT-5GB-30D	15.99		01/07/2026 02:30:24 MEST		y	4			11				B0FR9LR5KJ						8721438402168				AMAZON_EU	Migrated Template	Active		
Egipto eSIM 20GB 30Days		0325HS1RM3Z	EG_20_30	35.53		25/03/2026 09:26:28 MET		y	1			11				B0FR9GQBGL						B0FR9GQBGL				AMAZON_EU	Migrated Template	Active		
Egipto eSIM 3GB 15Days		0325HS0QBS1	EG_3_15	10.96		25/03/2026 09:28:51 MET		y	1			11				B0FR9C784N						B0FR9C784N				AMAZON_EU	Migrated Template	Active		
El Salvador eSIM 3GB 15Days	El Salvador eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVD5YV0	EL-SALVADOR-3GB-15D	17.99		01/07/2026 02:36:39 MEST		y	4			11				B0FR9LJ7X4						8721438402236				AMAZON_EU	Migrated Template	Active		
Estonia eSIM 20GB 30Days	Estonia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HUYFJQ9	ESTONIA-20GB-30D	15.99		01/07/2026 02:46:16 MEST		y	4			11				B0FR9L527N						8721438402298				AMAZON_EU	Migrated Template	Active		
Estonia eSIM 3GB 15Days	Estonia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVCI40E	ESTONIA-3GB-15D	8.99		01/07/2026 02:40:31 MEST		y	4			11				B0FR9GST1S						8721438402250				AMAZON_EU	Migrated Template	Active		
Estonia eSIM 5GB 30Days	Estonia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVCYCAH	ESTONIA-5GB-30D	9.99		01/07/2026 02:43:31 MEST		y	4			11				B0FR9GQYKB						8721438402274				AMAZON_EU	Migrated Template	Active		
España eSIM 3GB 15Days		0325HSHGT1D	ES_3_15	7.48		25/03/2026 10:02:25 MET		y	1			11				B0FRCDHTZ7						B0FRCDHTZ7				AMAZON_EU	Migrated Template	Active		
España eSIM 5GB 30Days		0325HSAJ1OG	ES_5_30	9.8		25/03/2026 10:06:54 MET		y	1			11				B0FRBQCLZN						B0FRBQCLZN				AMAZON_EU	Migrated Template	Active		
Europa (más de 40 áreas) eSIM 5GB 30Days	Europe(40+ areas) eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVBW2CN	EUROPE-40-AREAS-5GB-30D	9.99		01/07/2026 02:49:03 MEST		y	4			11				B0FR9RYSSS						8721438402472				AMAZON_EU	Migrated Template	Active		
Islas Feroe eSIM 20GB 30Days	Faroe Islands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU78C0A	FAROE-ISLANDS-20GB-30D	29.99		30/06/2026 16:42:45 MEST		y	4			11				B0H6MB82ZV						8721438408924				AMAZON_EU	Migrated Template	Active		
Islas Feroe eSIM 3GB 15Days	Faroe Islands eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU2SU2G	FAROE-ISLANDS-3GB-15D	9.99		30/06/2026 16:36:17 MEST		y	4			11				B0H6ML935Q						8721438408900				AMAZON_EU	Migrated Template	Active		
Islas Feroe eSIM 5GB 30Days	Faroe Islands eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU2035E	FAROE-ISLANDS-5GB-30D	11.99		30/06/2026 16:39:48 MEST		y	4			11				B0H6MF2TVH						8721438408917				AMAZON_EU	Migrated Template	Active		
Fiji eSIM 20GB 30Days	Fiji eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU9RCBQ	FIJI-20GB-30D	40.99		30/06/2026 16:52:00 MEST		y	4			11				B0H6MGBL3N						8721438408955				AMAZON_EU	Migrated Template	Active		
Fiji eSIM 3GB 15Days	Fiji eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU6GPVN	FIJI-3GB-15D	12.99		30/06/2026 16:46:04 MEST		y	4			11				B0H6MFLWYD						8721438408931				AMAZON_EU	Migrated Template	Active		
Fiji eSIM 5GB 30Days	Fiji eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU65A6K	FIJI-5GB-30D	14.99		30/06/2026 16:49:14 MEST		y	4			11				B0H6MJ7GS6						8721438408948				AMAZON_EU	Migrated Template	Active		
Finlandia eSIM 3GB 15Days	Finland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVC76G4	FINLAND-3GB-15D	8.99		01/07/2026 02:55:42 MEST		y	4			11				B0FR9GSND6						8721438402533				AMAZON_EU	Migrated Template	Active		
Finlandia eSIM 5GB 30Days	Finland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HUYEBLT	FINLAND-5GB-30D	9.99		01/07/2026 02:59:13 MEST		y	4			11				B0FR9SB3BJ						8721438402557				AMAZON_EU	Migrated Template	Active		
Francia eSIM 20GB 30Days	France eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV1HEP9	FRANCE-20GB-30D	15.99		01/07/2026 03:10:36 MEST		y	4			11				B0FR9GPMC5						8721438402632				AMAZON_EU	Migrated Template	Active		
Francia eSIM 3GB 15Days	France eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV7M53B	FRANCE-3GB-15D	8.99		01/07/2026 03:03:02 MEST		y	4			11				B0FR9C5ZB6						8721438402595				AMAZON_EU	Migrated Template	Active		
Francia eSIM 5GB 30Days	France eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HV4GOLX	FRANCE-5GB-30D	9.99		01/07/2026 03:06:56 MEST		y	4			11				B0FR9LMDW5						8721438402618				AMAZON_EU	Migrated Template	Active		
Guayana Francesa eSIM 20GB 30Days	French Guiana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU9L3PA	FRENCH-GUIANA-20GB-30D	17.99		30/06/2026 17:01:26 MEST		y	4			11				B0H6MDNXJJ						8721438408986				AMAZON_EU	Migrated Template	Active		
Guayana Francesa eSIM 3GB 15Days	French Guiana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU3BFY2	FRENCH-GUIANA-3GB-15D	8.99		30/06/2026 16:54:57 MEST		y	4			11				B0H6MFD6Z3						8721438408962				AMAZON_EU	Migrated Template	Active		
Guayana Francesa eSIM 5GB 30Days	French Guiana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU3JCXM	FRENCH-GUIANA-5GB-30D	9.99		30/06/2026 16:58:29 MEST		y	4			11				B0H6MGC352						8721438408979				AMAZON_EU	Migrated Template	Active		
Polinesia Francesa eSIM 20GB 30Days	French Polynesia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU77ARP	FRENCH-POLYNESIA-20GB-30D	242.99		30/06/2026 17:11:12 MEST		y	4			11				B0H6M59GH9						8721438409013				AMAZON_EU	Migrated Template	Active		
Polinesia Francesa eSIM 3GB 15Days	French Polynesia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU6UEB1	FRENCH-POLYNESIA-3GB-15D	47.99		30/06/2026 17:04:34 MEST		y	4			11				B0H6MF6GHP						8721438408993				AMAZON_EU	Migrated Template	Active		
Polinesia Francesa eSIM 5GB 30Days	French Polynesia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU6XMQI	FRENCH-POLYNESIA-5GB-30D	66.99		30/06/2026 17:07:45 MEST		y	4			11				B0H6MD2GXY						8721438409006				AMAZON_EU	Migrated Template	Active		
Francia eSIM 20GB 30Days		0328H5KNUT4	FR_20_30	23.3		28/03/2026 14:51:05 MET		y	1			11				B0FR9GPMC5						B0FR9GPMC5				AMAZON_EU	Migrated Template	Active		
Francia eSIM 3GB 15Days		0328H5Q2GTM	FR_3_15	8.64		28/03/2026 14:52:50 MET		y	1			11				B0FR9C5ZB6						B0FR9C5ZB6				AMAZON_EU	Migrated Template	Active		
Francia eSIM 5GB 30Days		0417HHX72K1	FR_5_30	10.96		17/04/2026 18:09:01 MEST		y	1			11				B0FR9LMDW5						B0FR9LMDW5				AMAZON_EU	Migrated Template	Active		
Gabón eSIM 3GB 15Days	Gabon eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV1J2TB	GABON-3GB-15D	17.99		01/07/2026 03:13:55 MEST		y	4			11				B0FR9GPX9T						8721438402700				AMAZON_EU	Migrated Template	Active		
Gambia eSIM 3GB 15Days	Gambia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HZ4HQDZ	GAMBIA-3GB-15D	35.99		01/07/2026 20:39:51 MEST		y	4			11				B0H2FTMBBQ						8721438408368				AMAZON_EU	Migrated Template	Active		
Gambia eSIM 5GB 30Days	Gambia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HZ6FVAP	GAMBIA-5GB-30D	57.99		01/07/2026 23:30:46 MEST		y	4			11				B0H2FQ3QJ9						8721438408375				AMAZON_EU	Migrated Template	Active		
Reino Unido eSIM 20GB 30Days		0325HS1TO9Y	GB_20_30	16.88		25/03/2026 09:19:35 MET		y	1			11				B0FRDGCBTN						B0FRDGCBTN				AMAZON_EU	Migrated Template	Active		
Reino Unido eSIM 3GB 15Days		0325HS53VCE	GB_3_15	5.15		25/03/2026 10:05:40 MET		y	1			11				B0FRCPD8TS						B0FRCPD8TS				AMAZON_EU	Migrated Template	Active		
Reino Unido eSIM 5GB 30Days		0325HS9EH6C	GB_5_30	6.33		25/03/2026 10:55:37 MET		y	1			11				B0FRDDRGJF						B0FRDDRGJF				AMAZON_EU	Migrated Template	Active		
Georgia eSIM 20GB 30Days	Georgia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV7P1CZ	GEORGIA-20GB-30D	25.99		01/07/2026 03:20:56 MEST		y	4			11				B0FR9C73NK						8721438402748				AMAZON_EU	Migrated Template	Active		
Georgia eSIM 3GB 15Days	Georgia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVCEWMX	GEORGIA-3GB-15D	9.99		01/07/2026 03:17:35 MEST		y	4			11				B0FR9KMX2N						8721438402724				AMAZON_EU	Migrated Template	Active		
Ghana eSIM 20GB 30Days	Ghana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU9VR4Z	GHANA-20GB-30D	40.99		30/06/2026 17:20:56 MEST		y	4			11				B0H6M9CG3G						8721438409044				AMAZON_EU	Migrated Template	Active		
Ghana eSIM 3GB 15Days	Ghana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUABOT8	GHANA-3GB-15D	12.99		30/06/2026 17:14:39 MEST		y	4			11				B0H6M7CH6H						8721438409020				AMAZON_EU	Migrated Template	Active		
Ghana eSIM 5GB 30Days	Ghana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUDGTUW	GHANA-5GB-30D	14.99		30/06/2026 17:17:49 MEST		y	4			11				B0H6MD48NZ						8721438409037				AMAZON_EU	Migrated Template	Active		
Gibraltar eSIM 3GB 15Days	Gibraltar eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVFFBR9	GIBRALTAR-3GB-15D	8.99		01/07/2026 03:35:46 MEST		y	4			11				B0FR8XSPMC						8721438402878				AMAZON_EU	Migrated Template	Active		
Grecia eSIM 20GB 30Days	Greece eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVDXJJC	GREECE-20GB-30D	17.99		01/07/2026 03:51:28 MEST		y	4			11				B0FR9KJGBG						8721438403080				AMAZON_EU	Migrated Template	Active		
Grecia eSIM 3GB 15Days	Greece eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVC5Y2A	GREECE-3GB-15D	8.99		01/07/2026 03:43:52 MEST		y	4			11				B0FR9L85F6						8721438403042				AMAZON_EU	Migrated Template	Active		
Grecia eSIM 5GB 30Days	Greece eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVDTUGT	GREECE-5GB-30D	9.99		01/07/2026 03:47:47 MEST		y	4			11				B0FR9C7SMF						8721438403066				AMAZON_EU	Migrated Template	Active		
Groenlandia eSIM 20GB 30Days	Greenland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUAR3IG	GREENLAND-20GB-30D	113.99		30/06/2026 17:31:02 MEST		y	4			11				B0H6MBT3TW						8721438409075				AMAZON_EU	Migrated Template	Active		
Groenlandia eSIM 3GB 15Days	Greenland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUAL25Z	GREENLAND-3GB-15D	28.99		30/06/2026 17:24:25 MEST		y	4			11				B0H6MLNBK2						8721438409051				AMAZON_EU	Migrated Template	Active		
Groenlandia eSIM 5GB 30Days	Greenland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUDMB75	GREENLAND-5GB-30D	37.99		30/06/2026 17:27:45 MEST		y	4			11				B0H6MFMLK9						8721438409068				AMAZON_EU	Migrated Template	Active		
Grenada eSIM 20GB 30Days	Grenada eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU4H4OK	GRENADA-20GB-30D	103.99		30/06/2026 17:41:08 MEST		y	4			11				B0H6MGRF37						8721438409105				AMAZON_EU	Migrated Template	Active		
Grenada eSIM 3GB 15Days	Grenada eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUA6ZVE	GRENADA-3GB-15D	29.99		30/06/2026 17:34:30 MEST		y	4			11				B0H6M8K37V						8721438409082				AMAZON_EU	Migrated Template	Active		
Grenada eSIM 5GB 30Days	Grenada eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU49GRJ	GRENADA-5GB-30D	38.99		30/06/2026 17:37:51 MEST		y	4			11				B0H6MLJR6Z						8721438409099				AMAZON_EU	Migrated Template	Active		
Grecia eSIM 20GB 30Days		0325HS8MB1L	GR_20_30	19.83		25/03/2026 10:07:56 MET		y	1			11				B0FR9KJGBG						B0FR9KJGBG				AMAZON_EU	Migrated Template	Active		
Grecia eSIM 3GB 15Days		0325HSPZI4M	GR_3_15	6.33		25/03/2026 12:33:32 MET		y	1			11				B0FR9L85F6						B0FR9L85F6				AMAZON_EU	Migrated Template	Active		
Grecia eSIM 5GB 30Days		0325HS1XS18	GR_5_30	5.74		25/03/2026 09:19:13 MET		y	1			11				B0FR9C7SMF						B0FR9C7SMF				AMAZON_EU	Migrated Template	Active		
Guadalupe eSIM 20GB 30Days	Guadeloupe eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVIQJO3	GUADELOUPE-20GB-30D	17.99		01/07/2026 03:58:37 MEST		y	4			11				B0FR8XTBF6						8721438403127				AMAZON_EU	Migrated Template	Active		
Guadalupe eSIM 3GB 15Days	Guadeloupe eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVHJRBE	GUADELOUPE-3GB-15D	8.99		01/07/2026 03:55:07 MEST		y	4			11				B0FR9TMVWK						8721438403110				AMAZON_EU	Migrated Template	Active		
Guam eSIM 20GB 30Days	Guam eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVGADW8	GUAM-20GB-30D	58.99		01/07/2026 04:08:32 MEST		y	4			11				B0FR9C7MGP						8721438403189				AMAZON_EU	Migrated Template	Active		
Guam eSIM 3GB 15Days	Guam eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVFQN4D	GUAM-3GB-15D	17.99		01/07/2026 04:01:44 MEST		y	4			11				B0FR9GVSSF						8721438403141				AMAZON_EU	Migrated Template	Active		
Guam eSIM 5GB 30Days	Guam eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVBXRUQ	GUAM-5GB-30D	19.99		01/07/2026 04:05:05 MEST		y	4			11				B0FR9SVP8Y						8721438403165				AMAZON_EU	Migrated Template	Active		
Guatemala eSIM 3GB 15Days	Guatemala eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVGEFGZ	GUATEMALA-3GB-15D	16.99		01/07/2026 04:12:31 MEST		y	4			11				B0FR9VC6VD						8721438403202				AMAZON_EU	Migrated Template	Active		
Guernsey eSIM 20GB 30Days	Guernsey eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVI215O	GUERNSEY-20GB-30D	47.99		01/07/2026 04:22:55 MEST		y	4			11				B0FR9LYWWY						8721438403257				AMAZON_EU	Migrated Template	Active		
Guernsey eSIM 3GB 15Days	Guernsey eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVFT1ET	GUERNSEY-3GB-15D	14.99		01/07/2026 04:16:16 MEST		y	4			11				B0FR9SMWDN						8721438403226				AMAZON_EU	Migrated Template	Active		
Guernsey eSIM 5GB 30Days	Guernsey eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVHDUO6	GUERNSEY-5GB-30D	21.99		01/07/2026 04:19:38 MEST		y	4			11				B0FR9C5PXR						8721438403240				AMAZON_EU	Migrated Template	Active		
Guinea eSIM 20GB 30Days	Guinea eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUG745L	GUINEA-20GB-30D	82.99		30/06/2026 17:50:42 MEST		y	4			11				B0H6M7VHYP						8721438409136				AMAZON_EU	Migrated Template	Active		
Guinea eSIM 3GB 15Days	Guinea eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUD3TWW	GUINEA-3GB-15D	21.99		30/06/2026 17:44:37 MEST		y	4			11				B0H6MGZTF1						8721438409112				AMAZON_EU	Migrated Template	Active		
Guinea eSIM 5GB 30Days	Guinea eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUJC3V6	GUINEA-5GB-30D	33.99		30/06/2026 17:47:56 MEST		y	4			11				B0H6MFTVX6						8721438409129				AMAZON_EU	Migrated Template	Active		
Guinea-Bissau eSIM 20GB 30Days	Guinea-Bissau eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUH7YTC	GUINEA-BISSAU-20GB-30D	81.99		30/06/2026 18:00:14 MEST		y	4			11				B0H6MF1JJS						8721438409167				AMAZON_EU	Migrated Template	Active		
Guinea-Bissau eSIM 3GB 15Days	Guinea-Bissau eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUDCJDW	GUINEA-BISSAU-3GB-15D	21.99		30/06/2026 17:53:38 MEST		y	4			11				B0H6MG6X8D						8721438409143				AMAZON_EU	Migrated Template	Active		
Guinea-Bissau eSIM 5GB 30Days	Guinea-Bissau eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUDILN7	GUINEA-BISSAU-5GB-30D	33.99		30/06/2026 17:56:58 MEST		y	4			11				B0H6MCJ4Y9						8721438409150				AMAZON_EU	Migrated Template	Active		
Guyana eSIM 20GB 30Days	Guyana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU85ZV1	GUYANA-20GB-30D	90.99		30/06/2026 18:09:58 MEST		y	4			11				B0H6MD1PB7						8721438409198				AMAZON_EU	Migrated Template	Active		
Guyana eSIM 3GB 15Days	Guyana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUB3RC7	GUYANA-3GB-15D	20.99		30/06/2026 18:03:41 MEST		y	4			11				B0H6MCG586						8721438409174				AMAZON_EU	Migrated Template	Active		
Guyana eSIM 5GB 30Days	Guyana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUB5K58	GUYANA-5GB-30D	32.99		30/06/2026 18:07:12 MEST		y	4			11				B0H6MB3FHF						8721438409181				AMAZON_EU	Migrated Template	Active		
