item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Slovenia eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	Slovenia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HC55AGO	SLOVENIA-3GB-15D	6.99		25/06/2026 18:27:00 BST		y	4			11				B0FR9XCF27						8721438406838				AMAZON_EU	Migrated Template	Inactive		
Slovenia eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds	Slovenia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HC8MMYR	SLOVENIA-5GB-30D	7.99		25/06/2026 18:27:26 BST		y	4			11				B0FRB3SJMR						8721438406852				AMAZON_EU	Migrated Template	Inactive		
South America (15+ areas) eSIM 5GB 30 Days | Prepaid International Travel SIM | Pay As You Go Data SIM | Easy Setup | 3G/4G Speeds	South America eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HBZ0D7H	SOUTH-AMERICA-5GB-30D	17.99		25/06/2026 18:28:48 BST		y	4			11				B0FRB8D7HC						8721438406968				AMAZON_EU	Migrated Template	Inactive		
South Korea eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	South Korea eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HC6FZ8H	SOUTH-KOREA-20GB-30D	12.99		25/06/2026 18:30:09 BST		y	4			11				B0FRC4P51Z						8721438407019				AMAZON_EU	Migrated Template	Inactive		
South Korea eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	South Korea eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HC32WFC	SOUTH-KOREA-3GB-15D	6.99		25/06/2026 18:29:17 BST		y	4			11				B0FRC4RTDF						8721438406982				AMAZON_EU	Migrated Template	Inactive		
South Korea eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	South Korea eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HBTSJE9	SOUTH-KOREA-5GB-30D	7.99		25/06/2026 18:29:43 BST		y	4			11				B0FRD9LC4C						8721438406999				AMAZON_EU	Migrated Template	Inactive		
Sri Lanka eSIM 20GB 30 Days | Prepaid Travel eSIM | Pay As You Go Digital SIM | Easy Setup | Data SIM for Tourists & Business | 3G/4G/5G Speeds	Sri Lanka eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HC5XJKO	SRI-LANKA-20GB-30D	22.99		25/06/2026 18:32:49 BST		y	4			11				B0FRC2DZN5						8721438407231				AMAZON_EU	Migrated Template	Inactive		
Sri Lanka eSIM 3GB 15 Days | Prepaid Travel eSIM | Pay As You Go Digital SIM | Easy Setup | Data SIM for Tourists & Business | 3G/4G/5G Speeds	Sri Lanka eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HC09IXS	SRI-LANKA-3GB-15D	8.99		25/06/2026 18:31:58 BST		y	4			11				B0FRB7Z1NW						8721438407194				AMAZON_EU	Migrated Template	Inactive		
Sri Lanka eSIM 5GB 30 Days | Prepaid Travel eSIM | Pay As You Go Digital SIM | Easy Setup | Data SIM for Tourists & Business | 3G/4G/5G Speeds	Sri Lanka eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HC52A34	SRI-LANKA-5GB-30D	10.99		25/06/2026 18:32:23 BST		y	4			11				B0FRB64B8M						8721438407217				AMAZON_EU	Migrated Template	Inactive		
Sudan eSIM 3GB 15 Days | Prepaid Travel eSIM | Pay As You Go Digital SIM | Easy Setup | Data SIM for Tourists & Business | 3G/4G Speeds	Sudan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HC4Z6GI	SUDAN-3GB-15D	18.99		25/06/2026 18:33:17 BST		y	4			11				B0FRCKTXNQ						8721438407316				AMAZON_EU	Migrated Template	Inactive		
Sudan eSIM 5GB 30 Days | Prepaid Travel eSIM | Pay As You Go Digital SIM | Easy Setup | Data SIM for Tourists & Business | 3G/4G Speeds	Sudan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HBTSUGP	SUDAN-5GB-30D	25.99		25/06/2026 18:33:43 BST		y	4			11				B0FRC799N3						8721438407323				AMAZON_EU	Migrated Template	Inactive		
